Id,SalePrice
2735,136147.32297483648
2736,137905.73557967544
2737,119031.97339407526
2738,139156.07822605007
2739,156071.02827393363
2740,133645.32157380568
2741,150924.63024879983
2742,149500.49257980968
2743,162324.56401094628
2744,159587.16299701825
2745,140396.2521501226
2746,133713.02853582214
2747,140103.40039030125
2748,123328.7557596803
2749,129172.61566252331
2750,131096.46587051262
2751,134091.48663660657
2752,197814.81172625086
2753,142403.42310459993
2754,198568.66440721182
2755,130155.57581871394
2756,101541.8417992527
2757,76916.23570493152
2758,94914.5196546533
2759,154907.737127255
2760,124945.1093192752
2761,138595.48870092555
2762,133855.04902916952
2763,189865.54934302342
2764,137420.38470895504
2765,290334.39269466186
2766,145015.2182548658
2767,87128.42184811756
2768,130458.65497685815
2769,132207.9793086278
2770,131354.44410941133
2771,105506.51666901163
2772,109723.337753933
2773,171911.7225600597
2774,150306.69593552718
2775,123699.28911716075
2776,140516.7750491431
2777,132200.22400065704
2778,101408.58315660304
2779,132206.99964259795
2780,91231.63687913492
2781,96433.3655795314
2782,95196.56757329992
2783,100678.66042359761
2784,122314.67399427973
2785,138275.05136675085
2786,72342.28913860275
2787,126694.84739576791
2788,82132.92946971359
2789,157808.8292021202
2790,96338.4505140354
2791,105027.36444122336
2792,61344.92210295338
2793,164104.37016780462
2794,109274.23681735096
2795,126335.80234357284
2796,97130.86892412062
2797,213452.42189575406
2798,111207.94463417753
2799,124252.314726761
2800,67991.65367698272
2801,108807.12275982462
2802,131641.08138509496
2803,173089.3419566243
2804,124624.54130371007
2805,95068.48129394588
2806,81946.00556695265
2807,149655.3294873968
2808,148390.634011939
2809,125702.43817064949
2810,124557.86333688942
2811,161262.57722552412
2812,160454.35086652922
2813,161502.66343890902
2814,159877.0366169518
2815,109297.04888985812
2816,232164.26605545453
2817,159896.92588825998
2818,133337.99955905182
2819,167581.1120237959
2820,139525.69887370025
2821,108060.05691494254
2822,193795.25781902054
2823,351043.5370557566
2824,180476.57919631826
2825,144877.15681232724
2826,139772.52685839246
2827,132531.80246851602
2828,236305.63046535343
2829,241216.04523950262
2830,237163.571924887
2831,171835.87213725416
2832,265705.87594400154
2833,288252.0806090357
2834,220479.86817553986
2835,222325.69287503161
2836,192461.23183948497
2837,156745.7694342488
2838,155190.1973909344
2839,176689.51193524993
2840,196086.37711260945
2841,204025.52533200313
2842,236934.1273168273
2843,147992.20639301225
2844,175509.66683716682
2845,126541.55328727147
2846,209187.51836086594
2847,212411.69593328272
2848,215819.82743731095
2849,200298.31672670745
2850,275899.4390688247
2851,220140.47706990349
2852,240475.5853059088
2853,236458.26657351165
2854,139893.07000865563
2855,201511.64018894458
2856,199795.32089828426
2857,191302.5508506897
2858,205641.36972402246
2859,111696.60703215076
2860,126534.71554440621
2861,130443.45588784211
2862,195564.17263039626
2863,126219.55296794658
2864,255997.57613411127
2865,137117.07112963335
2866,137930.7272204
2867,101951.43104612308
2868,95761.21536082948
2869,101769.63179078072
2870,124705.25470899485
2871,82418.24436358102
2872,54851.34133975913
2873,99049.00884792945
2874,154429.22507891024
2875,115634.95312418559
2876,158486.78070768694
2877,145299.0586243179
2878,156202.8552245226
2879,142055.69217046
2880,103191.87473478379
2881,142417.6556807903
2882,186865.20670488235
2883,187746.84712878225
2884,197123.90267427245
2885,183756.12623226142
2886,264579.93504779786
2887,99736.33387388842
2888,143005.86942210371
2889,60600.72586362788
2890,84990.9900839605
2891,139307.63752265117
2892,42211.44102223993
2893,66962.74035437107
2894,53979.951289905366
2895,338071.0439850285
2896,278755.2891114527
2897,216546.4230294132
2898,146926.16614012848
2899,199680.5722364619
2900,156181.49410238548
2901,211276.42797943295
2902,195224.52218342948
2903,322486.34540984465
2904,346044.7436367228
2905,99464.32930567958
2906,188612.12061736314
2907,110638.14293773024
2908,123343.92880704587
2909,154631.26002169136
2910,78028.47788966027
2911,82765.41919458922
2912,148956.53760884146
2913,80959.31852898003
2914,80246.33029949904
2915,90127.41277204301
2916,82526.7794677412
2917,174505.19775228633
2918,118921.27900928099
2919,227030.4782669553
